0.00013527 ,0.00027827 ,0.00002070 ,0.00035872 ,0.00003626 ,0.00005522 ,0.00036707 ,0.00021496 ,0.00050980 ,0.00017946 ,0.00119803 ,0.00031348 ,0.00021908 ,0.00010899 ,0.00017263 ,0.00028550 ,0.00012924 ,0.00005174 ,0.00008567 ,0.00013542 ,0.00068337 ,0.00027254 ,0.00028961 ,0.00010273 ,0.00005853 ,0.00019517 ,0.00119557 ,0.00023093 ,0.00009839 ,0.00005652 ,0.00004425 ,0.00038631 ,0.00001171 ,0.00001135 ,0.00018357 ,0.00041215 ,-0.00022556 ,0.00038504 ,0.00017558 ,0.00003260 ,0.00021560 ,0.00013653 ,0.00012717 ,0.00035874 ,0.00007646 ,0.00033375 ,0.00076978 ,0.00035493 
0.00001426 ,0.00011066 ,0.00004840 ,0.00020030 ,0.00008771 ,0.00000271 ,0.00018913 ,0.00009387 ,0.00026559 ,-0.00000919 ,0.00031348 ,0.00018885 ,0.00007082 ,0.00006603 ,0.00010325 ,0.00005518 ,0.00007941 ,0.00005508 ,0.00006824 ,0.00008170 ,0.00017276 ,0.00016796 ,-0.00001536 ,0.00004155 ,0.00008076 ,0.00008866 ,0.00041323 ,0.00013858 ,0.00008830 ,-0.00001777 ,0.00008159 ,0.00019022 ,0.00007807 ,-0.00000353 ,0.00010618 ,0.00013039 ,0.00001749 ,0.00019628 ,0.00011050 ,0.00004208 ,0.00006929 ,0.00001440 ,0.00010514 ,0.00017975 ,0.00005281 ,0.00006765 ,0.00032844 ,0.00019249 
0.00017086 ,0.00026118 ,-0.00003605 ,0.00025396 ,-0.00005330 ,0.00008826 ,0.00014105 ,-0.00016375 ,0.00020388 ,-0.00021623 ,0.00021908 ,0.00007082 ,0.00228541 ,-0.00005258 ,0.00032993 ,-0.00003189 ,-0.00000810 ,-0.00001432 ,-0.00010098 ,-0.00003269 ,0.00127590 ,0.00006053 ,0.00025805 ,-0.00008145 ,-0.00005479 ,0.00008131 ,0.00174351 ,0.00002055 ,-0.00000169 ,-0.00013344 ,0.00009512 ,0.00049941 ,-0.00014012 ,-0.00005794 ,-0.00001608 ,0.00015245 ,0.00015632 ,0.00011502 ,0.00002446 ,-0.00003857 ,0.00000409 ,0.00006548 ,-0.00018321 ,0.00004300 ,-0.00000860 ,0.00009560 ,0.00017386 ,0.00009879 
0.00000052 ,0.00002346 ,0.00003602 ,0.00008507 ,0.00005038 ,-0.00002839 ,0.00006643 ,0.00005162 ,0.00009283 ,-0.00001045 ,0.00010899 ,0.00006603 ,-0.00005258 ,0.00005016 ,0.00003181 ,0.00002829 ,0.00004117 ,0.00003639 ,0.00004237 ,0.00003195 ,-0.00002599 ,0.00007137 ,0.00000708 ,0.00000344 ,0.00002659 ,0.00001640 ,0.00013079 ,0.00005777 ,0.00004773 ,-0.00000387 ,0.00001983 ,0.00004402 ,0.00004529 ,-0.00002871 ,0.00003958 ,0.00001520 ,-0.00001458 ,0.00006042 ,0.00005050 ,0.00001581 ,0.00004235 ,0.00000475 ,0.00005761 ,0.00007157 ,0.00003389 ,-0.00000152 ,0.00008326 ,0.00006887 
0.00004702 ,0.00020969 ,0.00003728 ,0.00037799 ,-0.00000738 ,0.00013173 ,0.00007241 ,0.00008081 ,0.00021460 ,0.00001644 ,0.00017263 ,0.00010325 ,0.00032993 ,0.00003181 ,0.00049567 ,0.00003412 ,0.00004206 ,0.00003471 ,0.00000853 ,0.00006944 ,0.00035947 ,0.00007748 ,0.00013521 ,-0.00004013 ,0.00003353 ,0.00003441 ,0.00042689 ,0.00007762 ,0.00004071 ,0.00005653 ,0.00005425 ,0.00029154 ,0.00000055 ,-0.00002289 ,0.00006493 ,0.00007270 ,0.00003080 ,0.00016708 ,0.00008671 ,0.00004136 ,0.00006551 ,0.00006102 ,-0.00005449 ,0.00012848 ,0.00003055 ,0.00012035 ,0.00009098 ,0.00009281 
0.00008249 ,0.00002220 ,0.00000770 ,0.00015882 ,-0.00002247 ,0.00003078 ,0.00008519 ,0.00005424 ,0.00010901 ,0.00004318 ,0.00028550 ,0.00005518 ,-0.00003189 ,0.00002829 ,0.00003412 ,0.00016316 ,0.00002090 ,0.00000217 ,0.00002520 ,-0.00001411 ,0.00016160 ,0.00005255 ,0.00014234 ,0.00001158 ,-0.00002629 ,0.00005339 ,0.00029343 ,0.00007233 ,0.00000410 ,0.00002901 ,0.00000024 ,0.00012336 ,-0.00001914 ,0.00003387 ,0.00004164 ,0.00009912 ,-0.00007425 ,0.00005964 ,0.00002292 ,-0.00000573 ,0.00007167 ,0.00003226 ,0.00000712 ,0.00006653 ,0.00001297 ,0.00007372 ,0.00009332 ,0.00007451 
-0.00000807 ,0.00003993 ,0.00003156 ,0.00007216 ,0.00005464 ,-0.00003098 ,0.00007532 ,0.00005889 ,0.00010692 ,-0.00002708 ,0.00012924 ,0.00007941 ,-0.00000810 ,0.00004117 ,0.00004206 ,0.00002090 ,0.00004626 ,0.00003273 ,0.00003807 ,0.00003229 ,0.00001855 ,0.00007216 ,-0.00000225 ,0.00001146 ,0.00002240 ,0.00003605 ,0.00020784 ,0.00006467 ,0.00004655 ,-0.00003945 ,0.00002864 ,0.00007523 ,0.00004180 ,-0.00002616 ,0.00005627 ,0.00003824 ,-0.00000078 ,0.00008324 ,0.00005183 ,0.00001403 ,0.00003751 ,0.00000655 ,0.00005477 ,0.00009647 ,0.00003257 ,0.00000928 ,0.00012095 ,0.00007810 
0.00000413 ,0.00001290 ,0.00003054 ,0.00005342 ,0.00006304 ,-0.00001713 ,0.00005689 ,0.00003586 ,0.00008598 ,-0.00001867 ,0.00005174 ,0.00005508 ,-0.00001432 ,0.00003639 ,0.00003471 ,0.00000217 ,0.00003273 ,0.00003603 ,0.00003453 ,0.00003461 ,-0.00003846 ,0.00005882 ,-0.00002435 ,-0.00000148 ,0.00003204 ,0.00001711 ,0.00007804 ,0.00004269 ,0.00004531 ,-0.00001245 ,0.00001561 ,0.00002692 ,0.00005304 ,-0.00002290 ,0.00003135 ,-0.00001140 ,0.00000095 ,0.00005299 ,0.00004892 ,0.00001140 ,0.00002553 ,-0.00000004 ,0.00005422 ,0.00005547 ,0.00003022 ,-0.00000783 ,0.00006404 ,0.00005847 
0.00001354 ,0.00001482 ,0.00003190 ,0.00005936 ,0.00007998 ,0.00001242 ,0.00007772 ,0.00005484 ,0.00006954 ,0.00000043 ,0.00008567 ,0.00006824 ,-0.00010098 ,0.00004237 ,0.00000853 ,0.00002520 ,0.00003807 ,0.00003453 ,0.00006005 ,0.00003650 ,-0.00005365 ,0.00007900 ,-0.00005947 ,0.00002073 ,0.00003729 ,0.00002677 ,-0.00001017 ,0.00006019 ,0.00003622 ,0.00002071 ,0.00004037 ,0.00005582 ,0.00005832 ,-0.00000073 ,0.00004042 ,0.00003637 ,0.00000779 ,0.00006157 ,0.00004873 ,0.00000862 ,0.00002021 ,-0.00001135 ,0.00006377 ,0.00006806 ,0.00002558 ,-0.00001513 ,0.00010440 ,0.00006807 
0.00003023 ,0.00009793 ,0.00002082 ,0.00001192 ,0.00005401 ,0.00005070 ,0.00006608 ,0.00003946 ,0.00010877 ,0.00004776 ,0.00013542 ,0.00008170 ,-0.00003269 ,0.00003195 ,0.00006944 ,-0.00001411 ,0.00003229 ,0.00003461 ,0.00003650 ,0.00012402 ,0.00004997 ,0.00008763 ,-0.00003776 ,0.00001929 ,0.00008560 ,0.00001502 ,0.00000430 ,0.00003940 ,0.00005933 ,0.00006928 ,0.00002678 ,0.00002280 ,0.00005531 ,0.00001494 ,0.00003510 ,-0.00000056 ,-0.00002187 ,0.00010688 ,0.00008282 ,0.00001774 ,0.00003123 ,0.00003061 ,0.00008501 ,0.00008145 ,0.00002616 ,0.00005806 ,0.00010224 ,0.00008939 
0.00025758 ,0.00035919 ,-0.00004156 ,0.00051799 ,-0.00020377 ,0.00015131 ,0.00020896 ,-0.00010730 ,0.00033151 ,0.00004771 ,0.00068337 ,0.00017276 ,0.00127590 ,-0.00002599 ,0.00035947 ,0.00016160 ,0.00001855 ,-0.00003846 ,-0.00005365 ,0.00004997 ,0.00184303 ,0.00000046 ,0.00038162 ,-0.00011537 ,0.00001360 ,0.00009458 ,0.00163924 ,0.00009817 ,-0.00005417 ,-0.00011931 ,0.00010976 ,0.00049621 ,-0.00023241 ,0.00011591 ,0.00009016 ,0.00048084 ,0.00014181 ,0.00027359 ,0.00008195 ,0.00005307 ,0.00009502 ,0.00013303 ,-0.00012139 ,0.00014438 ,0.00000280 ,0.00030251 ,0.00056005 ,0.00020086 
0.00006947 ,0.00018278 ,0.00005164 ,0.00011235 ,0.00012601 ,0.00009489 ,0.00019025 ,0.00009574 ,0.00023461 ,0.00003507 ,0.00027254 ,0.00016796 ,0.00006053 ,0.00007137 ,0.00007748 ,0.00005255 ,0.00007216 ,0.00005882 ,0.00007900 ,0.00008763 ,0.00000046 ,0.00030292 ,0.00005416 ,0.00008301 ,0.00012900 ,0.00011339 ,0.00051663 ,0.00014499 ,0.00010255 ,0.00008065 ,0.00009926 ,0.00025451 ,0.00011695 ,0.00000012 ,0.00005659 ,0.00003134 ,0.00000038 ,0.00021684 ,0.00012714 ,-0.00002001 ,0.00003525 ,0.00002490 ,0.00013669 ,0.00016964 ,0.00004215 ,0.00007430 ,0.00035847 ,0.00016781 
0.00010852 ,0.00012579 ,-0.00001337 ,0.00011834 ,-0.00016992 ,0.00000540 ,-0.00001179 ,-0.00006761 ,0.00013217 ,0.00003532 ,0.00028961 ,-0.00001536 ,0.00025805 ,0.00000708 ,0.00013521 ,0.00014234 ,-0.00000225 ,-0.00002435 ,-0.00005947 ,-0.00003776 ,0.00038162 ,0.00005416 ,0.00056269 ,-0.00007430 ,-0.00007191 ,0.00007714 ,0.00088985 ,-0.00000517 ,-0.00001040 ,0.00001408 ,-0.00003604 ,0.00016733 ,-0.00011096 ,-0.00005976 ,-0.00000012 ,-0.00002818 ,-0.00012053 ,0.00006379 ,0.00001393 ,-0.00006149 ,0.00007965 ,0.00010452 ,-0.00008238 ,0.00005872 ,0.00000477 ,0.00016472 ,0.00001741 ,0.00000660 
-0.00002460 ,0.00004200 ,0.00000071 ,-0.00000761 ,0.00005039 ,0.00009173 ,0.00005671 ,0.00006789 ,0.00004092 ,0.00006284 ,0.00010273 ,0.00004155 ,-0.00008145 ,0.00000344 ,-0.00004013 ,0.00001158 ,0.00001146 ,-0.00000148 ,0.00002073 ,0.00001929 ,-0.00011537 ,0.00008301 ,-0.00007430 ,0.00011750 ,0.00004345 ,0.00004638 ,-0.00007497 ,0.00004858 ,0.00001901 ,0.00005693 ,0.00002052 ,0.00003137 ,0.00004715 ,0.00005324 ,0.00003019 ,0.00006052 ,-0.00005865 ,0.00005853 ,0.00002087 ,-0.00001105 ,-0.00000444 ,-0.00000392 ,0.00005162 ,0.00006219 ,-0.00000669 ,0.00000997 ,0.00010784 ,0.00004689 
0.00003700 ,0.00011130 ,0.00002292 ,0.00003909 ,0.00006904 ,0.00006798 ,0.00009527 ,0.00002950 ,0.00006453 ,0.00005258 ,0.00005853 ,0.00008076 ,-0.00005479 ,0.00002659 ,0.00003353 ,-0.00002629 ,0.00002240 ,0.00003204 ,0.00003729 ,0.00008560 ,0.00001360 ,0.00012900 ,-0.00007191 ,0.00004345 ,0.00016831 ,0.00004247 ,0.00001018 ,0.00004122 ,0.00004707 ,0.00006463 ,0.00005861 ,0.00006746 ,0.00007303 ,0.00005109 ,0.00000993 ,-0.00000617 ,0.00003847 ,0.00009241 ,0.00005613 ,0.00002653 ,0.00003442 ,0.00004202 ,0.00006730 ,0.00003231 ,0.00002227 ,0.00003104 ,0.00016210 ,0.00007589 
0.00009072 ,0.00008075 ,0.00001833 ,0.00002768 ,0.00005381 ,0.00002172 ,0.00011238 ,0.00002475 ,0.00014219 ,-0.00000118 ,0.00019517 ,0.00008866 ,0.00008131 ,0.00001640 ,0.00003441 ,0.00005339 ,0.00003605 ,0.00001711 ,0.00002677 ,0.00001502 ,0.00009458 ,0.00011339 ,0.00007714 ,0.00004638 ,0.00004247 ,0.00013710 ,0.00032991 ,0.00006000 ,0.00004057 ,-0.00004546 ,0.00006060 ,0.00012915 ,0.00003340 ,0.00001676 ,0.00005786 ,0.00008193 ,-0.00002509 ,0.00012895 ,0.00003846 ,-0.00000898 ,0.00006567 ,0.00005477 ,0.00002065 ,0.00009354 ,0.00002247 ,0.00005016 ,0.00020318 ,0.00008986 
0.00022371 ,0.00062969 ,0.00006980 ,0.00051872 ,-0.00004847 ,-0.00017202 ,0.00048315 ,0.00014532 ,0.00078088 ,-0.00029161 ,0.00119557 ,0.00041323 ,0.00174351 ,0.00013079 ,0.00042689 ,0.00029343 ,0.00020784 ,0.00007804 ,-0.00001017 ,0.00000430 ,0.00163924 ,0.00051663 ,0.00088985 ,-0.00007497 ,0.00001018 ,0.00032991 ,0.00419258 ,0.00038522 ,0.00018874 ,-0.00051670 ,0.00012932 ,0.00108410 ,-0.00007362 ,-0.00021105 ,0.00026585 ,0.00025921 ,0.00010255 ,0.00058906 ,0.00025311 ,-0.00007571 ,0.00020848 ,0.00023488 ,0.00011412 ,0.00058721 ,0.00013509 ,0.00038014 ,0.00105474 ,0.00045056 
-0.00000263 ,0.00006954 ,0.00004154 ,0.00021607 ,0.00007562 ,0.00004191 ,0.00015757 ,0.00010055 ,0.00023575 ,-0.00002577 ,0.00023093 ,0.00013858 ,0.00002055 ,0.00005777 ,0.00007762 ,0.00007233 ,0.00006467 ,0.00004269 ,0.00006019 ,0.00003940 ,0.00009817 ,0.00014499 ,-0.00000517 ,0.00004858 ,0.00004122 ,0.00006000 ,0.00038522 ,0.00015254 ,0.00006517 ,-0.00003470 ,0.00005019 ,0.00018381 ,0.00006218 ,0.00002038 ,0.00009132 ,0.00007657 ,0.00000753 ,0.00016036 ,0.00009773 ,0.00000658 ,0.00002503 ,-0.00002399 ,0.00010245 ,0.00014716 ,0.00003856 ,0.00003152 ,0.00023183 ,0.00015276 
0.00001775 ,0.00004947 ,0.00004222 ,0.00005173 ,0.00007407 ,-0.00001843 ,0.00008433 ,0.00005311 ,0.00013471 ,-0.00001627 ,0.00009839 ,0.00008830 ,-0.00000169 ,0.00004773 ,0.00004071 ,0.00000410 ,0.00004655 ,0.00004531 ,0.00003622 ,0.00005933 ,-0.00005417 ,0.00010255 ,-0.00001040 ,0.00001901 ,0.00004707 ,0.00004057 ,0.00018874 ,0.00006517 ,0.00008391 ,-0.00002411 ,0.00002621 ,0.00001920 ,0.00007724 ,-0.00003226 ,0.00005167 ,-0.00000449 ,-0.00001383 ,0.00009448 ,0.00007238 ,0.00001954 ,0.00004629 ,0.00001612 ,0.00008785 ,0.00009135 ,0.00004114 ,0.00000551 ,0.00010903 ,0.00009703 
0.00002320 ,0.00004542 ,-0.00002219 ,0.00009295 ,-0.00001337 ,0.00025276 ,-0.00001432 ,-0.00000060 ,-0.00005503 ,0.00021843 ,0.00005652 ,-0.00001777 ,-0.00013344 ,-0.00000387 ,0.00005653 ,0.00002901 ,-0.00003945 ,-0.00001245 ,0.00002071 ,0.00006928 ,-0.00011931 ,0.00008065 ,0.00001408 ,0.00005693 ,0.00006463 ,-0.00004546 ,-0.00051670 ,-0.00003470 ,-0.00002411 ,0.00040474 ,-0.00000383 ,0.00001603 ,0.00003267 ,0.00007299 ,-0.00006832 ,-0.00002060 ,-0.00006821 ,-0.00002983 ,0.00001625 ,-0.00000885 ,-0.00004390 ,-0.00002641 ,-0.00000576 ,-0.00003969 ,-0.00003632 ,0.00006643 ,-0.00006432 ,-0.00000802 
0.00003434 ,0.00009452 ,0.00002435 ,0.00003353 ,0.00003490 ,0.00002219 ,0.00008029 ,0.00000921 ,0.00005226 ,-0.00001489 ,0.00004425 ,0.00008159 ,0.00009512 ,0.00001983 ,0.00005425 ,0.00000024 ,0.00002864 ,0.00001561 ,0.00004037 ,0.00002678 ,0.00010976 ,0.00009926 ,-0.00003604 ,0.00002052 ,0.00005861 ,0.00006060 ,0.00012932 ,0.00005019 ,0.00002621 ,-0.00000383 ,0.00012382 ,0.00010649 ,0.00001908 ,-0.00000828 ,0.00002794 ,0.00011755 ,0.00007468 ,0.00009071 ,0.00002881 ,0.00001709 ,0.00002474 ,0.00002287 ,0.00001553 ,0.00004955 ,0.00000895 ,0.00001035 ,0.00020134 ,0.00006014 
0.00008303 ,0.00025757 ,0.00002287 ,0.00032411 ,0.00004029 ,0.00007775 ,0.00021653 ,0.00010421 ,0.00029085 ,-0.00008593 ,0.00038631 ,0.00019022 ,0.00049941 ,0.00004402 ,0.00029154 ,0.00012336 ,0.00007523 ,0.00002692 ,0.00005582 ,0.00002280 ,0.00049621 ,0.00025451 ,0.00016733 ,0.00003137 ,0.00006746 ,0.00012915 ,0.00108410 ,0.00018381 ,0.00001920 ,0.00001603 ,0.00010649 ,0.00067570 ,0.00000037 ,0.00003176 ,0.00009534 ,0.00010949 ,0.00010892 ,0.00024311 ,0.00008589 ,-0.00002906 ,0.00002688 ,0.00003118 ,0.00000290 ,0.00021956 ,0.00002415 ,0.00013730 ,0.00036362 ,0.00017643 
-0.00001944 ,0.00000178 ,0.00004431 ,0.00005351 ,0.00013431 ,0.00004038 ,0.00008592 ,0.00007336 ,0.00009276 ,0.00000622 ,0.00001171 ,0.00007807 ,-0.00014012 ,0.00004529 ,0.00000055 ,-0.00001914 ,0.00004180 ,0.00005304 ,0.00005832 ,0.00005531 ,-0.00023241 ,0.00011695 ,-0.00011096 ,0.00004715 ,0.00007303 ,0.00003340 ,-0.00007362 ,0.00006218 ,0.00007724 ,0.00003267 ,0.00001908 ,0.00000037 ,0.00013036 ,-0.00000781 ,0.00004751 ,-0.00004399 ,0.00000549 ,0.00006506 ,0.00007468 ,0.00001208 ,0.00000247 ,-0.00002958 ,0.00011123 ,0.00008654 ,0.00003677 ,-0.00004084 ,0.00007760 ,0.00008635 
0.00007559 ,0.00000980 ,-0.00002058 ,0.00008359 ,0.00000394 ,0.00015857 ,0.00002430 ,-0.00001232 ,0.00000507 ,0.00008296 ,0.00001135 ,-0.00000353 ,-0.00005794 ,-0.00002871 ,-0.00002289 ,0.00003387 ,-0.00002616 ,-0.00002290 ,-0.00000073 ,0.00001494 ,0.00011591 ,0.00000012 ,-0.00005976 ,0.00005324 ,0.00005109 ,0.00001676 ,-0.00021105 ,0.00002038 ,-0.00003226 ,0.00007299 ,-0.00000828 ,0.00003176 ,-0.00000781 ,0.00016494 ,-0.00001521 ,0.00003176 ,-0.00000127 ,0.00002634 ,0.00000053 ,-0.00000347 ,-0.00002317 ,-0.00001995 ,-0.00000576 ,-0.00004351 ,-0.00002326 ,0.00001983 ,-0.00001529 ,0.00000784 
-0.00004407 ,0.00003913 ,0.00003243 ,0.00013742 ,0.00004671 ,-0.00000549 ,0.00010288 ,0.00008491 ,0.00015966 ,-0.00003543 ,0.00018357 ,0.00010618 ,-0.00001608 ,0.00003958 ,0.00006493 ,0.00004164 ,0.00005627 ,0.00003135 ,0.00004042 ,0.00003510 ,0.00009016 ,0.00005659 ,-0.00000012 ,0.00003019 ,0.00000993 ,0.00005786 ,0.00026585 ,0.00009132 ,0.00005167 ,-0.00006832 ,0.00002794 ,0.00009534 ,0.00004751 ,-0.00001521 ,0.00011399 ,0.00008167 ,-0.00000489 ,0.00010504 ,0.00006705 ,0.00002082 ,0.00003966 ,0.00000013 ,0.00006938 ,0.00016061 ,0.00003626 ,0.00001405 ,0.00013183 ,0.00012028 
